country_code,country_name,year,gdp_per_capita,energy_kwh_per_capita,co2_per_capita,renewable_pct,population,water_stress_pct,ai_expansion_index,sustainability_score
TGO,Togo,2023,1055.01727877926,217.210533109452,0.272055924027687,75.1,9304337,1.93913043478261,0.03690459805242327,61.46
THA,Thailand,2023,7195.10130919449,2965.2131060821,3.83577489383729,19.0,71702435,25.5253663533918,0.13505806625018638,54.33
TJK,Tajikistan,2023,1178.47990060249,1497.4303160244,0.897072214775281,34.9,10389799,16.7065868263473,0.03362175072074128,60.21
TKM,Turkmenistan,2023,6231.91323839698,2777.67291950859,12.8629910388274,0.1,7364438,1867.97153024911,0.09266613708162752,36.27
TLA,Latin America & the Caribbean (IDA & IBRD countries),2023,10260.5196915782,2415.83341919774,2.66346682659578,34.4989632470857,642397939,2.63775887014384,0.13683455151171253,56.67
TLS,Timor-Leste,2023,1502.41147438211,,0.47995862126757,11.4,1384286,14.2665855143031,,61.04
TMN,"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",2023,2868.88626501212,1360.84926498263,2.73271406164788,11.2025085485546,723911670,167.455863195171,0.06856762409567052,56.53
TON,Tonga,2023,5651.59373063157,,1.54688949013834,2.3,104597,,,58.91
TSA,South Asia (IDA & IBRD),2023,2532.38988993306,1099.92414229081,1.90900756335612,36.8864659122341,1662580579,37.5608740286059,0.05906691919104119,58.18
TSS,Sub-Saharan Africa (IDA & IBRD countries),2023,1680.77966672218,376.428694944726,0.697699700134151,70.2701133853785,1259889959,3.41084431341167,0.020260402732722928,60.6
TTO,Trinidad and Tobago,2023,18308.4536298575,6663.93664397335,19.7069856893185,0.5,1367510,8.75520833333333,0.2500594582788882,22.59
TUN,Tunisia,2023,3951.11683376921,1628.63098852819,2.55804077741188,11.6,12200431,92.1096543504172,0.07564413048411227,56.88
TUR,Turkiye,2023,13375.0947282864,3581.25454543643,5.23215412799609,12.0,85325965,28.4007224669604,0.15377179332409516,51.54
TUV,Tuvalu,2023,6344.7750188689,,0.0,5.2,9816,,,62.0
TZA,Tanzania,2023,1224.00219726563,134.964321593904,0.323839316591473,78.3,66617606,6.17142857142857,0.0,61.35
UGA,Uganda,2023,1002.30913917142,95.2799806135246,0.166813953979235,90.9,48656601,1.63333333333333,0.0,61.67
UKR,Ukraine,2023,5139.59814453125,2516.32291831974,3.22518031774765,8.9,37732836,8.82196007259528,0.055897354692062876,55.55
URY,Uruguay,2023,23019.4221560046,3789.75591197495,2.41753370123087,57.8,3388081,4.88877806399132,0.2156952226278706,57.16
USA,United States,2023,81032.262117545,12551.2256333524,13.7119419860139,10.9,336806231,15.7661462029808,0.9733502718120461,34.58
UZB,Uzbekistan,2023,2878.96879292451,2059.24963004498,3.72011269845735,1.0,35652307,262.545899632803,0.08409688586194607,54.56
VCT,St. Vincent and the Grenadines,2023,10582.3656725229,,1.25835200300031,5.1,101323,7.9,,59.48
VEN,"Venezuela, RB",2023,3617.43594578269,1952.80326169663,3.40591488864612,33.7,28300854,2.81007453416149,0.09082180823021764,55.19
VGB,British Virgin Islands,2023,,,2.27523406438374,1.3,38985,,,57.45
VIR,Virgin Islands (U.S.),2023,44320.909185774,,0.00190626876483315,5.9,104917,,,62.0
VNM,Viet Nam,2023,4323.35031982451,2585.49409663119,3.89354026267807,24.2,100352192,22.7761393355962,0.10091341588681563,54.21
VUT,Vanuatu,2023,3482.61458237637,,0.847978677253136,25.0,320409,,,60.3
WLD,World,2023,13236.7163960917,3557.98382145796,4.67693780495436,19.7355641050053,8064057930,9.2339298524297,0.1344911202064069,52.65
WSM,Samoa,2023,4822.74084650019,,1.53833372564766,35.9,216663,,,58.92
XKX,Kosovo,2023,6221.20618847799,,,,1682668,,,61.0
YEM,"Yemen, Rep.",2023,633.887202451545,89.7417693913749,0.269743195612762,3.7,39390799,169.761904761905,0.03174471124892961,61.46
ZAF,South Africa,2023,6034.27208964673,3247.14853342661,6.75922774879049,9.7,63212384,47.1205357142857,0.09635244283625158,48.48
ZMB,Zambia,2023,1330.72780576709,726.743169079855,0.548090097623693,83.0,20723965,1.96009975062344,0.003596747902507618,60.9
ZWE,Zimbabwe,2023,2195.22492079245,503.769027041602,0.76899436270709,82.4,16340822,40.0463245921697,0.045514580703534854,60.46
