country_code,country_name,year,gdp_per_capita,energy_kwh_per_capita,co2_per_capita,renewable_pct,population,water_stress_pct,ai_expansion_index,sustainability_score
GBR,United Kingdom,2023,49944.4702124201,4231.37008701746,4.44995911931321,,68492000,,0.657071266008182,53.1
GEO,Georgia,2015,4086.6223465965,2727.58313746418,2.8580432698141,27.5,3725276,2.78256709100292,0.1317600450604709,64.73
GEO,Georgia,2016,4143.40125686315,2873.23558251431,2.95779616660474,27.2,3727505,2.73206605883365,0.11551848864658444,64.42
GEO,Georgia,2017,4418.75206546679,3068.39799528112,2.99648283639181,27.5,3728004,2.36457939102013,0.035600080068784984,64.53
GEO,Georgia,2018,4804.0546040444,3268.97620291589,2.98855589984192,27.4,3726549,2.22109065886805,0.05901924574987609,64.54
GEO,Georgia,2019,4741.2832715876,3311.95343427341,3.20488817553864,24.7,3720161,2.70452434199209,0.07910306649851516,62.93
GEO,Georgia,2020,4300.85701291207,3150.65667109712,3.1000484592432,23.4,3722716,2.84486495785309,0.09246824501434789,62.59
GEO,Georgia,2021,5083.60695484577,3604.85464904641,3.32825506052133,25.2,3708610,2.76789953552383,0.12151757662730703,62.87
GEO,Georgia,2022,6729.84659930283,3682.96097887624,3.62639535278365,,3712502,2.22497849647342,0.09675254917827303,60.3
GEO,Georgia,2023,8283.66960652261,3382.3327949556,3.64859696572424,,3715483,,0.1284741228769084,54.7
GHA,Ghana,2015,1722.77282833606,306.209199113969,0.543997874552012,44.0,28696068,4.74744224422442,0.0,75.56
GHA,Ghana,2016,1912.47991339951,357.703181095504,0.546382156439567,45.2,29356742,4.78085808580858,0.0015583956214817,76.03
GHA,Ghana,2017,2012.28662641265,408.852814786176,0.578922122819532,45.3,30008354,4.78085808580858,0.0,76.01
GHA,Ghana,2018,2195.32166016377,444.388811977184,0.621997458350585,42.1,30637585,4.78085808580858,0.0,74.64
GHA,Ghana,2019,2186.65822682613,469.785528590296,0.648665525979844,42.6,31258945,4.78085808580858,0.0,74.79
GHA,Ghana,2020,2195.45481659987,503.546668885278,0.71957907173867,40.0,31887809,4.78085808580858,0.0,73.6
GHA,Ghana,2021,2445.18662529344,542.211680584058,0.753155149511826,39.0,32518665,4.78085808580858,0.05875473167853928,73.14
GHA,Ghana,2022,2229.89122647803,552.502821188307,0.717599050497581,,33149152,4.78085808580858,0.0,65.61
GHA,Ghana,2023,2383.90410483418,564.994926884211,0.687364126711107,,33787914,,0.10616405451503381,60.63
GIB,Gibraltar,2015,,7742.59633055162,17.6904769077818,0.0,33193,,,18.62
GIB,Gibraltar,2016,,7576.20773664508,18.1918117535207,0.0,33658,,,17.62
GIB,Gibraltar,2017,,7621.5505913272,18.9750328515112,0.0,34245,,,16.05
GIB,Gibraltar,2018,,7947.43788374362,19.7882595971768,0.0,34854,,,14.42
GIB,Gibraltar,2019,,7945.00478954189,20.2118667943878,0.0,35494,,,14.0
GIB,Gibraltar,2020,,4893.15235120117,17.6761673071075,0.0,36173,,,18.65
GIB,Gibraltar,2021,,4910.73850995713,17.4073471159585,0.0,36858,,,19.19
GIB,Gibraltar,2022,,4812.6778164801,16.9028689941238,,37609,,,28.19
GIB,Gibraltar,2023,,5016.7658755946,16.3551766265499,,38471,,,29.29
GIN,Guinea,2015,747.356966759448,,0.243671534205201,76.2,11767070,0.361538461504425,,89.92
GIN,Guinea,2016,711.996509782316,,0.267497057490953,75.3,12073030,0.372294077433628,,89.51
GIN,Guinea,2017,833.598621691121,,0.264023093159597,72.0,12385659,0.38304969380531,,88.2
GIN,Guinea,2018,933.273615633705,,0.294495596694597,73.2,12704774,0.393805309734513,,88.61
GIN,Guinea,2019,1031.34146480732,,0.369331917381969,68.3,13034346,0.393805309734513,,86.5
GIN,Guinea,2020,1053.66097696415,,0.403359971963588,65.8,13371183,0.393805309734513,,85.43
GIN,Guinea,2021,1244.96550477914,,0.370350839534597,66.8,13710513,0.393805309734513,,85.9
GIN,Guinea,2022,1416.59612011764,,0.371451377528373,66.6,14055137,0.393805309734513,,85.82
GIN,Guinea,2023,1555.49375806861,,0.348923061715176,,14405468,,,61.3
GMB,"Gambia, The",2015,619.536364296461,,0.228812481203886,49.0,2224529,3.38666666666667,,78.47
GMB,"Gambia, The",2016,650.056501323611,,0.224978971165648,48.6,2283769,3.38666666666667,,78.31
GMB,"Gambia, The",2017,642.522641296331,,0.223551557965647,48.0,2342189,3.38666666666667,,78.08
GMB,"Gambia, The",2018,696.219806960615,,0.191821079232149,48.1,2399632,3.38666666666667,,78.18
GMB,"Gambia, The",2019,738.186751987483,,0.189267206220664,47.4,2456844,3.38666666666667,,77.9
GMB,"Gambia, The",2020,720.335143352133,,0.167744351248722,49.8,2515733,3.38666666666667,,78.91
GMB,"Gambia, The",2021,781.890925169531,,0.185403006975905,48.6,2576010,3.38666666666667,,78.39
GMB,"Gambia, The",2022,836.244875868476,,0.187713116401856,47.7,2636470,3.38666666666667,,78.03
GMB,"Gambia, The",2023,883.024111719809,,0.17562165357906,,2697845,,,61.65
GNB,Guinea-Bissau,2015,645.066837207039,,0.202915603342258,87.2,1786457,1.09375,,94.26
GNB,Guinea-Bissau,2016,679.665386626818,,0.206780636205281,86.8,1831893,1.09375,,94.09
GNB,Guinea-Bissau,2017,783.123186602022,,0.163339498964344,86.8,1877072,1.09375,,94.17
GNB,Guinea-Bissau,2018,808.531613218504,,0.183438700467389,86.6,1922168,1.09375,,94.05
GNB,Guinea-Bissau,2019,811.216425885129,,0.181227181434531,86.2,1967696,1.09375,,93.9
GNB,Guinea-Bissau,2020,846.915855715971,,0.167042923027634,87.2,2013255,1.09375,,94.33
GNB,Guinea-Bissau,2021,926.780921081233,,0.16319861514318,87.4,2058841,1.09375,,94.41
GNB,Guinea-Bissau,2022,883.199131457831,,0.163331875267451,87.4,2105529,1.09375,,94.41
GNB,Guinea-Bissau,2023,988.087886357022,,0.152925294159443,,2153339,,,61.69
GNQ,Equatorial Guinea,2015,9068.91003238645,793.026865934441,3.71883517902943,5.5,1453923,0.0761538461538462,0.08446730265045968,54.75
GNQ,Equatorial Guinea,2016,7453.19797948517,822.179757669147,3.57336561935995,4.8,1508186,0.0761538461538462,0.027829124408674792,54.76
GNQ,Equatorial Guinea,2017,7809.10465655488,757.170397261642,3.12788819223808,5.0,1562396,0.0761538461538462,0.03477240944335083,55.73
GNQ,Equatorial Guinea,2018,8102.47084834031,752.27879848208,3.28825022178614,4.8,1616422,0.0761538461538462,0.10065663389189744,55.33
GNQ,Equatorial Guinea,2019,6804.14923073888,749.621147938213,3.0669803260373,7.4,1670177,0.0761538461538462,0.059166763214657137,56.81
GNQ,Equatorial Guinea,2020,5764.05502912947,732.900351186273,2.86058347723348,6.5,1716468,0.0761538461538462,0.07353006147243399,56.86
GNQ,Equatorial Guinea,2021,6945.63069794539,732.891892475833,2.86038210447434,5.2,1758786,0.0761538461538462,0.06181159378639976,56.34
GNQ,Equatorial Guinea,2022,7589.29964909381,745.199038560169,2.82155421683407,4.2,1803545,0.0761538461538462,0.06639199595003448,56.02
GNQ,Equatorial Guinea,2023,6677.793435386,792.401175828084,2.57914675064098,,1847549,,0.08851516059841494,56.84
GRC,Greece,2015,17980.7298238137,5229.42536205225,6.41834866895798,17.5,10820883,17.0827586206897,0.2089786975532818,50.75
GRC,Greece,2016,17919.2426377048,5500.84999300759,6.32529541885367,16.4,10775971,17.4758620689655,0.23236224075307996,50.41
GRC,Greece,2017,18631.9930129293,5616.3461503593,6.35852543809071,16.4,10754679,17.4724137931034,0.2226719510988967,50.35
GRC,Greece,2018,19873.4015238771,5059.03260652637,6.19923893694163,17.9,10732882,17.451724137931,0.22063510880007195,51.27
GRC,Greece,2019,19335.3602002969,5118.46106292896,5.7354129269356,18.5,10721582,17.4396551724138,0.2219964588898327,52.44
GRC,Greece,2020,17886.733165236,4851.28940714574,4.89415483279633,20.1,10698599,17.451724137931,0.2229346890601662,54.76
GRC,Greece,2021,20654.7001960815,4994.41443430903,5.08222613106168,21.5,10569207,17.3913793103448,0.22322383134348628,54.96
GRC,Greece,2022,20886.5243087629,4827.78285698736,5.28092585505901,,10436882,17.3224137931035,0.2734718362987055,53.97
GRC,Greece,2023,23343.7103964562,4693.50942425215,4.92324127436463,,10407351,,0.22265670539483257,52.15
GRD,Grenada,2015,8694.12438005692,,1.02113781436395,10.5,114676,7.05,,60.75
GRD,Grenada,2016,9221.23461079424,,1.10831234256927,10.4,115130,7.05,,60.53
GRD,Grenada,2017,9751.42661155932,,1.10882031913235,10.2,115438,7.05,,60.45
GRD,Grenada,2018,10083.021279225,,1.24037306272744,10.7,115691,7.05,,60.39
GRD,Grenada,2019,10462.7929159533,,1.55542718203844,10.4,115981,7.05,,59.64
GRD,Grenada,2020,8968.55890108484,,1.3202568312117,10.3,116341,7.05,,60.07
GRD,Grenada,2021,9617.28902905373,,1.37803373097491,10.2,116688,7.05,,59.91
GRD,Grenada,2022,10469.3867012856,,1.44894066528102,10.0,116913,7.05,,59.69
GRD,Grenada,2023,11414.4781691181,,1.45113212220599,,117081,,,59.1
GRL,Greenland,2015,44536.3549705377,,9.24546458994191,13.1,56114,,,40.75
GRL,Greenland,2016,48181.7453541266,,9.18200263410814,12.4,56186,,,40.6
GRL,Greenland,2017,50765.7494665372,,8.95641956846828,11.3,56172,,,40.61
GRL,Greenland,2018,54545.135857765,,9.0730592792246,11.4,56023,,,40.41
GRL,Greenland,2019,53309.2035905065,,9.31791907514451,10.9,56225,,,39.72
GRL,Greenland,2020,54812.6661771023,,9.35831248780315,11.8,56367,,,40.0
GRL,Greenland,2021,58135.9939910203,,9.67998164263146,11.6,56653,,,39.28
GRL,Greenland,2022,55635.0006491223,,10.4198655159634,11.7,56661,,,37.84
GRL,Greenland,2023,58498.9707973609,,10.2857645300273,,56865,,,41.43
GTM,Guatemala,2015,3893.50533299068,616.651545169491,1.06172507283645,63.3,15971743,3.04404761904762,0.02568412861045197,82.59
GTM,Guatemala,2016,4060.13784737643,641.782164098555,1.10787792062825,63.2,16268760,3.04404761904762,0.03144969066533209,82.46
GTM,Guatemala,2017,4324.99768915601,633.172810847258,1.02957279184604,65.0,16567357,3.04404761904762,0.0011632588136235786,83.33
GTM,Guatemala,2018,4352.94593289707,653.223659352529,1.11243324329049,64.0,16845685,3.04404761904762,0.014524554345171768,82.77
GTM,Guatemala,2019,4511.99839552697,653.948130716894,1.14962736649855,62.8,17103803,3.04404761904762,0.013034728915288975,82.21
GTM,Guatemala,2020,4477.61785000665,680.001094638719,1.01505848395418,65.5,17357325,3.04404761904762,0.02041688060636153,83.56
GTM,Guatemala,2021,4912.62240414681,784.832927525691,1.14808238131902,62.1,17598650,3.04404761904762,0.04740692795655578,81.94
GTM,Guatemala,2022,5358.70156997677,670.611972505189,1.06185178214753,,17847877,3.04404761904762,0.056163358559377874,65.27
GTM,Guatemala,2023,5758.32760847852,733.082414309027,1.11051475329048,,18124838,,0.09956551379379297,59.78
GUM,Guam,2015,35165.7014644795,,0.00121281950213759,2.3,164905,,,54.92
GUM,Guam,2016,35930.6594898711,,0.00182667308031882,4.4,164233,,,55.76
GUM,Guam,2017,36779.0078903909,,0.00183497461618448,3.9,163490,,,55.56
GUM,Guam,2018,37195.9503070464,,0.00184412247432059,4.5,162679,,,55.8
GUM,Guam,2019,39274.9431424899,,0.00247206565806388,4.5,161808,,,55.8
GUM,Guam,2020,36482.9363953675,,0.0024667299794028,4.6,162158,,,55.84
GUM,Guam,2021,38074.8793745801,,0.00183228485921945,4.5,163730,,,55.8
GUM,Guam,2022,41833.1517132825,,0.00181620050853614,6.7,165180,,,56.68
GUM,Guam,2023,,,0.00180173687434687,,166506,,,62.0
GUY,Guyana,2015,5640.41560569466,,2.73412223026143,25.0,758781,0.599460580912863,,64.41
GUY,Guyana,2016,5870.87823759835,,3.21708654858634,21.3,763548,0.599460580912863,,61.97
GUY,Guyana,2017,6178.6650437298,,3.21257965409595,22.1,768479,0.599460580912863,,62.29
GUY,Guyana,2018,6048.38697180418,,3.26041366624724,16.8,791556,0.599460580912863,,60.08
GUY,Guyana,2019,6405.82443444562,,3.45861217212582,11.3,807665,0.599460580912863,,57.48
GUY,Guyana,2020,6775.70939096303,,4.12368835923074,12.0,807481,0.599460580912863,,56.43
GUY,Guyana,2021,9860.87014834386,,4.07256076774227,13.2,815482,0.599460580912863,,57.01
GUY,Guyana,2022,17913.4928066879,,4.48373186699236,12.1,821637,0.599460580912863,,55.75
GUY,Guyana,2023,20473.7002190617,,4.52651590785052,,826353,,,52.95
HKG,"Hong Kong SAR, China",2015,42432.1619740441,6406.40215050814,6.06825943247432,0.2,7291300,,0.3938867340246392,41.94
HKG,"Hong Kong SAR, China",2016,43734.1980702999,6390.4260829267,6.14445383420113,0.2,7336600,,0.3943991749340731,41.79
HKG,"Hong Kong SAR, China",2017,46160.429791493,6290.10442027809,5.96964778445058,0.2,7393200,,0.4476807537071073,42.14
HKG,"Hong Kong SAR, China",2018,48537.5668888343,6298.07047205002,5.91190993747149,0.2,7452600,,0.43297849737146665,42.26
HKG,"Hong Kong SAR, China",2019,48359.0011950597,6338.12384288549,5.79498927796055,0.2,7507900,,0.4681437726907732,42.49
HKG,"Hong Kong SAR, China",2020,46109.2299946609,6193.15599518781,4.55312124047587,0.3,7481000,,0.4373456771603679,45.01
HKG,"Hong Kong SAR, China",2021,49770.5642374739,6506.05010049777,4.65895509301102,0.4,7413100,,0.41645244014319777,44.84
HKG,"Hong Kong SAR, China",2022,48825.8441873536,6423.27221246648,4.37404881501749,,7346100,,0.5003962282049221,53.25
HKG,"Hong Kong SAR, China",2023,50562.3633144379,6359.12474622152,4.52746115364711,,7536100,,0.5181412472135488,52.95
HND,Honduras,2015,2271.20265980349,687.105167578639,1.17120740302502,50.8,9237305,1.77255680564747,0.010499793702397796,77.62
HND,Honduras,2016,2307.34468351082,699.291783799634,1.03396802934008,52.7,9412380,1.77255680564747,0.017737086767985293,78.66
